model_id,reference_class,input_file,output_file,distance_input,distance_output,delta_distance,envelope_correlation,artifact_score
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_keyboard_seg004__marinemammals_pondbrain_b2048_r48000_z20.wav,4084.7151059694893,3421.2844077710156,-663.4306981984737,0.9373053965817184,43.473814756580715
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_keyboard_seg005__marinemammals_pondbrain_b2048_r48000_z20.wav,8135.483625010711,3543.0155308715944,-4592.468094139116,0.7583658074840947,20.550144727714983
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_quiet_clicking_seg001__marinemammals_pondbrain_b2048_r48000_z20.wav,6701.514439345931,4200.268455723481,-2501.2459836224507,0.8397544209059308,24.64225453886854
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_quiet_clicking_seg002__marinemammals_pondbrain_b2048_r48000_z20.wav,7004.535373929867,3853.356230641678,-3151.179143288189,0.7992343519642856,14.275988130231498
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_quiet_clicking_seg003__marinemammals_pondbrain_b2048_r48000_z20.wav,4427.505427580401,4010.479782303963,-417.02564527643835,0.9426397414469049,42.430439248876446
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_quiet_clicking_seg004__marinemammals_pondbrain_b2048_r48000_z20.wav,5772.380415113105,3764.492529851409,-2007.8878852616963,0.8871558658156855,21.544134703226653
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_quiet_seg000__marinemammals_pondbrain_b2048_r48000_z20.wav,9300.86410860778,3876.961621444125,-5423.902487163656,0.7080569461048759,32.68210842837817
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_quiet_seg001__marinemammals_pondbrain_b2048_r48000_z20.wav,9078.308461390725,3014.9197686147227,-6063.388692776002,0.6767827277735963,23.08302004039788
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_quiet_seg002__marinemammals_pondbrain_b2048_r48000_z20.wav,8124.640180379891,2676.1757278217856,-5448.464452558105,0.7852302013889968,21.898098405523555
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_quiet_seg004__marinemammals_pondbrain_b2048_r48000_z20.wav,6728.253537323928,3242.768795672609,-3485.484741651319,0.9049227959655647,28.90064566838065
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_quiet_seg005__marinemammals_pondbrain_b2048_r48000_z20.wav,8246.342104153086,3033.7006676096003,-5212.641436543485,0.8107865542927389,29.81621227733502
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_talking_seg001__marinemammals_pondbrain_b2048_r48000_z20.wav,2843.628365523801,3388.8387359520902,545.210370428289,0.8935623702656788,34.19718572946505
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_talking_seg002__marinemammals_pondbrain_b2048_r48000_z20.wav,4076.1362668016454,4872.315239733359,796.1789729317134,0.9581863991185096,35.809235511802264
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_talking_seg003__marinemammals_pondbrain_b2048_r48000_z20.wav,2535.096147663986,5507.148777338487,2972.052629674501,0.9497350307382092,39.42344939892216
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_talking_seg004__marinemammals_pondbrain_b2048_r48000_z20.wav,3415.2251798422812,3955.4318719729195,540.2066921306382,0.9142373119292265,28.18699323545906
marinemammals_pondbrain_b2048_r48000_z20,marinemammals,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/marinemammals_pondbrain_b2048_r48000_z20/office_talking_seg005__marinemammals_pondbrain_b2048_r48000_z20.wav,3401.643128270271,5143.568396159598,1741.9252678893267,0.8764579826198378,22.2764322461771
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_ambient_talking_2_seg000__water_pondbrain_b2048_r48000_z16.wav,23864.69079108282,10267.666174283346,-13597.024616799474,0.9656615137106627,46.942277798132
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_ambient_talking_2_seg001__water_pondbrain_b2048_r48000_z16.wav,36818.924003790424,17146.11753449444,-19672.806469295985,0.9522119431429131,82.76219270170876
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_ambient_talking_2_seg002__water_pondbrain_b2048_r48000_z16.wav,50008.484941384384,28956.280614122377,-21052.204327262007,,40.08272038249954
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_ambient_talking_2_seg003__water_pondbrain_b2048_r48000_z16.wav,50008.484941384384,28366.897368766397,-21641.587572617987,,102.72996205432322
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_ambient_talking_2_seg004__water_pondbrain_b2048_r48000_z16.wav,50008.484941384384,28580.267885815687,-21428.217055568697,,75.725680877087
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_ambient_talking_2_seg005__water_pondbrain_b2048_r48000_z16.wav,50008.484941384384,28814.801512726615,-21193.68342865777,,46.22681054487223
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_ambient_talking_seg000__water_pondbrain_b2048_r48000_z16.wav,22227.13020923456,8958.249744316277,-13268.880464918284,0.7714804025704656,11.88480629737344
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_ambient_talking_seg001__water_pondbrain_b2048_r48000_z16.wav,24882.63847538582,8826.364667177975,-16056.273808207843,0.94673211958727,31.09729018763949
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_ambient_talking_seg002__water_pondbrain_b2048_r48000_z16.wav,22118.76441363078,7404.560110543992,-14714.204303086786,0.8927801711834625,19.635433680179744
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_ambient_talking_seg003__water_pondbrain_b2048_r48000_z16.wav,25230.801517532163,8284.345023700615,-16946.45649383155,0.9698305898982424,34.72557788476077
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_ambient_talking_seg004__water_pondbrain_b2048_r48000_z16.wav,22805.87008244286,8368.18858780065,-14437.68149464221,0.9664324866458731,49.4964670096443
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_ambient_talking_seg005__water_pondbrain_b2048_r48000_z16.wav,30829.00374533157,12117.860209445456,-18711.143535886113,0.9202719715712756,60.82462770482642
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_keyboard_seg000__water_pondbrain_b2048_r48000_z16.wav,22229.65938794099,11175.283571065385,-11054.375816875603,0.9120307686395916,60.69058023912561
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_keyboard_seg001__water_pondbrain_b2048_r48000_z16.wav,19478.173304612013,8567.529964340412,-10910.643340271601,0.9597706171410361,77.3202267359525
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_keyboard_seg002__water_pondbrain_b2048_r48000_z16.wav,21853.399761978202,9035.390137804654,-12818.009624173548,0.9670349954173303,42.00648785920873
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_keyboard_seg003__water_pondbrain_b2048_r48000_z16.wav,23981.40459738721,8376.40179761472,-15605.002799772488,0.9457611712123609,43.25618167855512
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_keyboard_seg004__water_pondbrain_b2048_r48000_z16.wav,25772.60359142343,10310.962518986526,-15461.641072436905,0.9614898619069742,49.43735561046307
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_keyboard_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_keyboard_seg005__water_pondbrain_b2048_r48000_z16.wav,19053.511114474528,8681.998813067406,-10371.512301407121,0.8873966684360475,11.910905286428578
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_quiet_clicking_seg000__water_pondbrain_b2048_r48000_z16.wav,23642.725918672924,8504.398914996176,-15138.327003676748,0.9328492210457815,21.335989538197396
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_quiet_clicking_seg001__water_pondbrain_b2048_r48000_z16.wav,21818.58119876161,8420.87526292207,-13397.70593583954,0.9262506349537404,22.46046447721167
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_quiet_clicking_seg002__water_pondbrain_b2048_r48000_z16.wav,18788.098723251802,8682.015409360934,-10106.083313890867,0.9126903060475591,17.307998579299007
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_quiet_clicking_seg003__water_pondbrain_b2048_r48000_z16.wav,26277.97868446284,10020.594515827377,-16257.384168635463,0.9639995645702701,36.05492684717599
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_quiet_clicking_seg004__water_pondbrain_b2048_r48000_z16.wav,17827.367355854472,7677.421394027053,-10149.94596182742,0.9277165413312852,22.874338851873592
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_clicking_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_quiet_clicking_seg005__water_pondbrain_b2048_r48000_z16.wav,17643.73828578436,7614.561622466056,-10029.176663318303,0.8884598047256077,42.18704856478548
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_quiet_seg000__water_pondbrain_b2048_r48000_z16.wav,17359.05160777846,7123.705226553097,-10235.346381225361,0.8737019405264135,17.356329114227165
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_quiet_seg001__water_pondbrain_b2048_r48000_z16.wav,17655.295725757733,7255.297864259371,-10399.997861498363,0.8586647636101126,9.876553683710329
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_quiet_seg002__water_pondbrain_b2048_r48000_z16.wav,19265.538064947654,7176.80308207693,-12088.734982870723,0.862891441054736,19.736308051825358
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_quiet_seg003__water_pondbrain_b2048_r48000_z16.wav,18794.55911030544,6533.248732979198,-12261.310377326241,0.8909698292452118,12.270374624377837
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_quiet_seg004__water_pondbrain_b2048_r48000_z16.wav,21324.59487902088,8786.642108212567,-12537.952770808311,0.943080199587486,34.69343649652406
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_quiet_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_quiet_seg005__water_pondbrain_b2048_r48000_z16.wav,19474.38520680702,8055.8855094658165,-11418.499697341202,0.890175197641491,16.769263581289188
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg000.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_talking_seg000__water_pondbrain_b2048_r48000_z16.wav,19900.118261243613,8612.982168796423,-11287.13609244719,0.9770234438628791,59.061334508799746
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg001.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_talking_seg001__water_pondbrain_b2048_r48000_z16.wav,20710.556095880016,3651.6011566699763,-17058.954939210038,0.9506334729256763,42.94576796665381
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg002.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_talking_seg002__water_pondbrain_b2048_r48000_z16.wav,20386.213549820626,9052.116685839099,-11334.096863981527,0.9565159560835588,55.56855039708886
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg003.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_talking_seg003__water_pondbrain_b2048_r48000_z16.wav,21239.692901023773,8647.264470559312,-12592.42843046446,0.94970567745852,43.01673841734731
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg004.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_talking_seg004__water_pondbrain_b2048_r48000_z16.wav,27388.970525443125,9574.812880527255,-17814.157644915867,0.9643651436714442,38.25974036712656
water_pondbrain_b2048_r48000_z16,water,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_talking_seg005.wav,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/water_pondbrain_b2048_r48000_z16/office_talking_seg005__water_pondbrain_b2048_r48000_z16.wav,23412.599011831022,4185.8981337034065,-19226.700878127616,0.9437700363467938,26.687214448091567
