group,label,path,pc1,pc2
bird_reference,bird_seg113,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg113.wav,5.312283560556777,-0.3312337607918107
bird_reference,bird_seg114,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg114.wav,7.213059301799442,0.7175304418083313
bird_reference,bird_seg115,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg115.wav,5.773375529360682,-0.8261204334839247
bird_reference,bird_seg116,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg116.wav,5.025780153413844,-1.2514609910196888
bird_reference,bird_seg117,/home/shruti/rave-biophilic-sound-engine/data/test/reference_eval/birds/bird_seg117.wav,5.006237947678992,-0.9730457495836261
office_input,office_ambient_talking_2_seg000,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg000.wav,-1.6322572416495618,1.6592919436041111
birds_dawnchorus_b2048_r48000_z8,office_ambient_talking_2_seg000__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_ambient_talking_2_seg000__birds_dawnchorus_b2048_r48000_z8.wav,-0.3822041605962068,0.9063257832437279
office_input,office_ambient_talking_2_seg001,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg001.wav,-1.7768315249811597,-2.2984586311953192
birds_dawnchorus_b2048_r48000_z8,office_ambient_talking_2_seg001__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_ambient_talking_2_seg001__birds_dawnchorus_b2048_r48000_z8.wav,-2.0527675317585996,-0.5381123957367213
office_input,office_ambient_talking_2_seg002,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg002.wav,-11.145409667078976,-10.355542827270918
birds_dawnchorus_b2048_r48000_z8,office_ambient_talking_2_seg002__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_ambient_talking_2_seg002__birds_dawnchorus_b2048_r48000_z8.wav,-5.024696896689696,-1.31742425993812
office_input,office_ambient_talking_2_seg003,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg003.wav,-11.145409667078976,-10.355542827270918
birds_dawnchorus_b2048_r48000_z8,office_ambient_talking_2_seg003__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_ambient_talking_2_seg003__birds_dawnchorus_b2048_r48000_z8.wav,-4.918718760641273,-1.3772455953138465
office_input,office_ambient_talking_2_seg004,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg004.wav,-11.145409667078976,-10.355542827270918
birds_dawnchorus_b2048_r48000_z8,office_ambient_talking_2_seg004__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_ambient_talking_2_seg004__birds_dawnchorus_b2048_r48000_z8.wav,-4.8472487528055295,-1.2942229161070529
office_input,office_ambient_talking_2_seg005,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_2_seg005.wav,-11.145409667078976,-10.355542827270918
birds_dawnchorus_b2048_r48000_z8,office_ambient_talking_2_seg005__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_ambient_talking_2_seg005__birds_dawnchorus_b2048_r48000_z8.wav,-4.924731360543792,-1.4677160800115212
office_input,office_ambient_talking_seg000,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg000.wav,-5.504092802673409,-0.9432434493829556
birds_dawnchorus_b2048_r48000_z8,office_ambient_talking_seg000__birds_dawnchorus_b2048_r48000_z8,/home/shruti/rave-biophilic-sound-engine/data/test/transformed_eval/birds_dawnchorus_b2048_r48000_z8/office_ambient_talking_seg000__birds_dawnchorus_b2048_r48000_z8.wav,-6.127150358827143,-0.9038367242078937
office_input,office_ambient_talking_seg001,/home/shruti/rave-biophilic-sound-engine/data/test/input_eval/office_ambient_talking_seg001.wav,-4.7274735737668685,-0.5273931038719771
